data,produto,categoria,quantidade,preco_unitario,loja
2023-04-27,Produto 632,Livros,9,2319.97,Loja A
2023-07-18,Produto 464,Brinquedos,8,1260.25,Loja D
2023-01-30,Produto 846,Eletrônicos,3,4580.94,Loja C
2023-12-04,Produto 852,Roupas,5,2998.6,Loja E
2024-02-28,Produto 847,Brinquedos,1,4398.47,Loja C
2023-08-01,Produto 709,Brinquedos,4,4718.94,Loja D
2024-04-01,Produto 389,Brinquedos,4,3971.38,Loja E
2023-09-17,Produto 861,Brinquedos,8,2443.52,Loja A
2023-02-04,Produto 535,Eletrônicos,9,4435.61,Loja A
2023-06-24,Produto 92,Eletrônicos,10,4983.17,Loja E
2023-03-24,Produto 688,Livros,4,2317.61,Loja D
2024-02-02,Produto 381,Livros,6,1331.8,Loja D
2024-04-11,Produto 350,Livros,8,2220.13,Loja E
2024-04-24,Produto 646,Brinquedos,6,3428.27,Loja D
2023-03-13,Produto 110,Livros,2,2659.09,Loja E
2023-05-02,Produto 384,Alimentos,10,4402.96,Loja E
2023-06-05,Produto 123,Alimentos,3,2025.9,Loja E
2024-02-03,Produto 583,Eletrônicos,9,492.43,Loja B
2023-03-26,Produto 647,Alimentos,2,4990.16,Loja D
2023-03-07,Produto 654,Livros,5,3085.18,Loja C
2023-06-05,Produto 945,Alimentos,4,1643.0,Loja B
2023-02-06,Produto 318,Brinquedos,9,677.33,Loja B
2023-08-23,Produto 120,Brinquedos,6,693.05,Loja A
2023-09-04,Produto 605,Roupas,5,1986.33,Loja E
2023-03-07,Produto 168,Eletrônicos,6,2268.41,Loja C
2024-06-09,Produto 461,Alimentos,3,2647.07,Loja C
2023-03-05,Produto 825,Alimentos,2,3544.7,Loja A
2023-01-02,Produto 977,Brinquedos,6,3046.37,Loja D
2023-07-04,Produto 239,Livros,10,4253.39,Loja B
2023-06-24,Produto 990,Livros,7,2604.8,Loja B
2024-03-02,Produto 922,Roupas,1,2742.34,Loja B
2024-03-28,Produto 485,Livros,8,2209.41,Loja D
2023-01-23,Produto 703,Alimentos,7,3429.35,Loja A
2024-01-15,Produto 260,Eletrônicos,4,767.77,Loja D
2023-11-23,Produto 767,Eletrônicos,6,2048.15,Loja A
2023-03-16,Produto 566,Brinquedos,7,4879.64,Loja A
2024-03-06,Produto 872,Roupas,2,3817.49,Loja E
2023-12-27,Produto 281,Alimentos,10,3558.18,Loja E
2024-01-04,Produto 965,Roupas,6,851.45,Loja E
2023-12-29,Produto 798,Brinquedos,8,2092.76,Loja A
2024-04-18,Produto 403,Brinquedos,4,3363.24,Loja A
2023-04-28,Produto 470,Alimentos,2,4223.63,Loja D
2023-08-15,Produto 822,Roupas,4,39.05,Loja C
2023-07-14,Produto 988,Brinquedos,8,182.7,Loja C
2023-10-07,Produto 285,Eletrônicos,8,419.65,Loja D
2024-05-22,Produto 607,Brinquedos,1,4199.61,Loja D
2024-06-16,Produto 887,Livros,1,245.72,Loja C
2024-02-26,Produto 205,Brinquedos,10,1254.11,Loja E
2023-12-18,Produto 495,Alimentos,5,3519.63,Loja E
2024-06-14,Produto 621,Alimentos,6,2762.25,Loja B
2024-04-16,Produto 441,Eletrônicos,8,1083.34,Loja D
2023-12-12,Produto 358,Roupas,4,4531.19,Loja D
2023-12-02,Produto 444,Eletrônicos,5,3224.77,Loja C
2024-03-07,Produto 7,Brinquedos,2,4337.33,Loja D
2023-02-17,Produto 437,Brinquedos,1,387.94,Loja A
2023-03-22,Produto 234,Alimentos,7,3990.66,Loja A
2023-12-10,Produto 86,Alimentos,3,1438.03,Loja D
2023-08-01,Produto 171,Livros,5,2872.34,Loja C
2023-08-31,Produto 300,Livros,4,3568.86,Loja C
2024-06-20,Produto 750,Roupas,9,1280.51,Loja A
2023-12-20,Produto 267,Roupas,5,301.54,Loja A
2023-02-01,Produto 846,Alimentos,5,2339.83,Loja C
2023-07-04,Produto 223,Eletrônicos,4,3006.11,Loja D
2023-09-04,Produto 181,Alimentos,6,484.52,Loja A
2023-03-09,Produto 187,Livros,9,1492.47,Loja A
2023-06-16,Produto 9,Brinquedos,1,1640.27,Loja D
2023-10-07,Produto 356,Alimentos,3,4836.05,Loja B
2024-01-18,Produto 759,Alimentos,8,782.0,Loja C
2023-07-08,Produto 113,Roupas,7,989.06,Loja C
2024-06-08,Produto 659,Alimentos,1,1789.35,Loja C
2024-02-12,Produto 55,Alimentos,3,3441.24,Loja C
2023-11-06,Produto 244,Brinquedos,10,2800.99,Loja C
2023-08-26,Produto 59,Brinquedos,5,4375.31,Loja C
2023-01-07,Produto 652,Brinquedos,6,727.49,Loja B
2023-01-25,Produto 453,Roupas,3,1600.92,Loja A
2024-06-15,Produto 262,Alimentos,1,2375.67,Loja C
2023-01-18,Produto 86,Eletrônicos,6,4439.87,Loja C
2023-06-28,Produto 809,Livros,1,3863.92,Loja E
2023-12-26,Produto 676,Livros,9,3289.83,Loja C
2023-08-17,Produto 493,Livros,6,2102.78,Loja C
2024-06-01,Produto 694,Eletrônicos,10,2363.22,Loja D
2023-05-10,Produto 89,Roupas,6,1786.83,Loja E
2023-01-04,Produto 678,Livros,2,2319.5,Loja D
2023-05-25,Produto 776,Roupas,3,4439.04,Loja C
2024-03-06,Produto 679,Brinquedos,7,245.4,Loja D
2024-02-20,Produto 57,Eletrônicos,4,1434.09,Loja B
2024-01-30,Produto 309,Alimentos,2,3542.99,Loja C
2024-05-26,Produto 743,Alimentos,5,3826.8,Loja E
2023-09-29,Produto 364,Eletrônicos,7,1754.96,Loja C
2023-12-06,Produto 646,Brinquedos,7,4681.57,Loja C
2023-06-24,Produto 55,Livros,9,3083.26,Loja C
2024-03-15,Produto 856,Brinquedos,7,4369.74,Loja E
2023-11-03,Produto 81,Brinquedos,8,4324.87,Loja B
2024-01-17,Produto 272,Roupas,5,1068.22,Loja A
2024-03-03,Produto 964,Eletrônicos,1,1519.33,Loja C
2024-06-04,Produto 961,Brinquedos,2,997.25,Loja E
2023-06-12,Produto 284,Alimentos,7,905.39,Loja E
2023-06-10,Produto 617,Alimentos,1,423.94,Loja A
2024-06-15,Produto 17,Roupas,9,1093.15,Loja A
2024-05-21,Produto 210,Brinquedos,4,2550.93,Loja E
2023-01-04,Produto 971,Roupas,8,782.46,Loja C
2024-04-25,Produto 775,Brinquedos,1,3084.01,Loja D
2023-09-29,Produto 656,Alimentos,5,1022.74,Loja E
2023-06-28,Produto 651,Brinquedos,2,1603.06,Loja B
2023-10-09,Produto 777,Alimentos,8,4096.25,Loja C
2023-07-10,Produto 61,Livros,2,1298.51,Loja C
2024-02-19,Produto 202,Brinquedos,2,1261.76,Loja E
2024-01-23,Produto 11,Roupas,5,2477.38,Loja E
2023-11-04,Produto 634,Eletrônicos,6,1817.27,Loja B
2024-05-17,Produto 503,Alimentos,1,2129.47,Loja A
2024-06-18,Produto 65,Eletrônicos,10,421.81,Loja C
2024-02-06,Produto 534,Alimentos,6,673.06,Loja D
2023-12-27,Produto 779,Roupas,1,1836.19,Loja E
2023-02-26,Produto 439,Brinquedos,6,4111.91,Loja C
2023-03-25,Produto 402,Eletrônicos,6,1628.37,Loja A
2023-03-21,Produto 746,Brinquedos,8,4216.79,Loja C
2023-05-04,Produto 446,Eletrônicos,3,157.07,Loja B
2023-04-23,Produto 389,Livros,4,1666.47,Loja C
2023-09-25,Produto 655,Brinquedos,7,2452.88,Loja B
2023-03-08,Produto 819,Alimentos,1,2403.67,Loja B
2024-06-13,Produto 763,Eletrônicos,9,2731.51,Loja B
2023-01-11,Produto 87,Eletrônicos,6,4784.07,Loja E
2023-03-23,Produto 27,Alimentos,1,3211.87,Loja A
2024-01-21,Produto 290,Eletrônicos,2,618.35,Loja D
2024-05-01,Produto 853,Alimentos,2,817.6,Loja E
2024-03-08,Produto 950,Eletrônicos,4,4472.51,Loja C
2024-02-13,Produto 660,Alimentos,6,350.86,Loja A
2023-08-06,Produto 615,Livros,5,2651.15,Loja A
2023-11-17,Produto 899,Alimentos,2,1665.62,Loja D
2024-05-27,Produto 982,Roupas,9,4874.8,Loja C
2023-05-11,Produto 210,Alimentos,4,481.8,Loja A
2024-02-02,Produto 192,Roupas,5,599.14,Loja E
2023-06-24,Produto 736,Alimentos,6,280.55,Loja E
2023-01-20,Produto 699,Roupas,8,1897.54,Loja E
2024-05-13,Produto 701,Alimentos,9,2983.87,Loja B
2023-01-05,Produto 831,Brinquedos,2,2348.3,Loja C
2023-10-10,Produto 122,Roupas,1,3522.81,Loja A
2023-08-26,Produto 579,Eletrônicos,10,4175.79,Loja C
2023-07-05,Produto 653,Brinquedos,6,3143.97,Loja A
2023-09-22,Produto 915,Eletrônicos,9,2493.41,Loja D
2023-06-14,Produto 98,Livros,1,1416.52,Loja C
2023-10-02,Produto 608,Roupas,9,3096.68,Loja D
2023-04-14,Produto 524,Alimentos,9,895.7,Loja B
2023-04-23,Produto 145,Brinquedos,9,4422.16,Loja D
2024-02-19,Produto 579,Livros,4,93.67,Loja E
2024-04-26,Produto 953,Livros,10,3647.07,Loja D
2023-08-04,Produto 12,Roupas,7,935.46,Loja C
2023-02-16,Produto 628,Livros,4,2624.09,Loja C
2023-05-26,Produto 380,Livros,5,2178.61,Loja D
2023-07-18,Produto 887,Livros,8,1351.17,Loja E
2023-11-15,Produto 689,Eletrônicos,7,1159.56,Loja E
2024-01-06,Produto 816,Brinquedos,7,785.34,Loja E
2024-01-14,Produto 332,Livros,4,1210.2,Loja B
2023-01-08,Produto 530,Alimentos,4,4889.46,Loja A
2023-10-31,Produto 92,Brinquedos,10,3548.87,Loja A
2023-11-26,Produto 87,Eletrônicos,6,3128.23,Loja E
2023-05-22,Produto 692,Eletrônicos,1,3731.6,Loja D
2023-10-25,Produto 740,Roupas,5,3034.67,Loja D
2023-01-15,Produto 798,Livros,1,174.58,Loja E
2023-09-17,Produto 993,Livros,9,2049.81,Loja D
2024-04-20,Produto 894,Roupas,6,4883.9,Loja E
2023-02-17,Produto 45,Roupas,3,1276.88,Loja A
2023-03-22,Produto 407,Eletrônicos,10,4193.29,Loja C
2024-03-14,Produto 94,Roupas,8,4139.34,Loja D
2023-07-20,Produto 231,Roupas,6,3022.09,Loja E
2024-01-28,Produto 126,Roupas,1,2206.48,Loja A
2023-10-07,Produto 276,Eletrônicos,1,2922.63,Loja E
2024-06-29,Produto 537,Roupas,1,780.63,Loja A
2023-11-24,Produto 329,Livros,7,3777.03,Loja C
2023-08-15,Produto 189,Alimentos,2,4449.3,Loja D
2023-12-28,Produto 955,Livros,6,2586.84,Loja C
2023-11-08,Produto 137,Brinquedos,5,3075.46,Loja E
2023-11-20,Produto 319,Eletrônicos,9,1462.87,Loja D
2023-10-01,Produto 916,Alimentos,4,538.8,Loja B
2023-08-12,Produto 279,Alimentos,9,3316.33,Loja A
2023-09-19,Produto 943,Eletrônicos,10,3568.16,Loja E
2023-12-16,Produto 249,Roupas,2,1153.9,Loja D
2024-03-13,Produto 749,Livros,5,1485.86,Loja B
2023-12-03,Produto 287,Alimentos,4,814.68,Loja E
2024-02-16,Produto 263,Roupas,7,479.82,Loja E
2024-06-19,Produto 966,Eletrônicos,3,4655.25,Loja C
2023-08-26,Produto 88,Brinquedos,7,1996.69,Loja D
2023-08-02,Produto 414,Eletrônicos,9,1213.44,Loja D
2024-03-10,Produto 481,Livros,5,1848.94,Loja A
2023-10-29,Produto 50,Brinquedos,7,3535.06,Loja A
2023-11-26,Produto 183,Alimentos,5,4402.68,Loja D
2023-05-18,Produto 0,Livros,5,1973.71,Loja A
2023-09-05,Produto 763,Eletrônicos,4,577.35,Loja A
2024-06-14,Produto 28,Livros,2,4437.27,Loja C
2023-10-16,Produto 565,Brinquedos,1,215.88,Loja D
2024-04-17,Produto 539,Brinquedos,2,1377.96,Loja D
2023-05-12,Produto 804,Roupas,4,2257.82,Loja C
2024-05-20,Produto 660,Livros,5,3399.58,Loja B
2023-06-30,Produto 944,Livros,8,766.93,Loja A
2024-02-28,Produto 949,Brinquedos,10,4270.99,Loja E
2023-12-23,Produto 674,Alimentos,8,3621.83,Loja E
2023-05-15,Produto 201,Alimentos,7,446.72,Loja B
2023-04-08,Produto 892,Eletrônicos,2,2394.27,Loja D
2023-02-26,Produto 316,Brinquedos,6,4107.18,Loja C
2023-05-10,Produto 665,Livros,1,2066.71,Loja B
2023-06-15,Produto 370,Roupas,5,2542.29,Loja C
2023-09-13,Produto 494,Eletrônicos,5,4272.72,Loja C
2024-05-10,Produto 21,Roupas,4,4343.31,Loja C
2023-08-14,Produto 315,Eletrônicos,2,1699.81,Loja E
2023-08-24,Produto 479,Livros,10,2678.67,Loja E
2023-04-24,Produto 717,Livros,6,1032.83,Loja E
2023-12-10,Produto 144,Eletrônicos,1,4078.97,Loja E
2023-03-27,Produto 583,Roupas,4,2389.53,Loja B
2024-06-23,Produto 670,Roupas,2,2828.81,Loja B
2023-10-24,Produto 233,Alimentos,10,4307.81,Loja D
2023-12-24,Produto 724,Eletrônicos,3,3688.23,Loja C
2023-02-27,Produto 831,Alimentos,6,4855.62,Loja E
2023-08-02,Produto 904,Roupas,4,37.36,Loja A
2024-01-28,Produto 654,Eletrônicos,2,3597.36,Loja A
2023-05-16,Produto 767,Eletrônicos,9,2297.47,Loja E
2023-10-13,Produto 459,Roupas,1,1713.57,Loja B
2023-06-16,Produto 287,Alimentos,1,2815.81,Loja A
2023-08-04,Produto 26,Livros,7,314.95,Loja D
2023-02-03,Produto 60,Roupas,3,795.46,Loja A
2024-04-13,Produto 103,Livros,6,1692.81,Loja D
2023-09-17,Produto 526,Brinquedos,6,1496.33,Loja D
2023-02-25,Produto 865,Eletrônicos,1,1601.54,Loja E
2023-06-29,Produto 108,Eletrônicos,7,2901.62,Loja A
2023-02-24,Produto 645,Livros,4,182.61,Loja C
2023-03-08,Produto 344,Brinquedos,5,1046.49,Loja E
2023-04-20,Produto 996,Brinquedos,10,3217.53,Loja E
2024-05-27,Produto 616,Brinquedos,9,3627.67,Loja E
2024-01-29,Produto 847,Roupas,9,2847.24,Loja C
2024-01-16,Produto 224,Alimentos,3,389.99,Loja B
2024-03-31,Produto 55,Brinquedos,3,1607.13,Loja D
2024-04-23,Produto 27,Roupas,2,2491.96,Loja C
2023-05-31,Produto 822,Alimentos,6,158.95,Loja A
2023-11-21,Produto 989,Alimentos,6,2283.16,Loja B
2023-12-19,Produto 299,Eletrônicos,10,4702.46,Loja B
2023-03-02,Produto 621,Eletrônicos,7,2659.82,Loja A
2024-03-24,Produto 926,Alimentos,2,4802.7,Loja A
2023-10-10,Produto 248,Brinquedos,9,1016.01,Loja C
2023-09-29,Produto 213,Brinquedos,3,2637.84,Loja A
2023-06-25,Produto 918,Brinquedos,7,601.59,Loja C
2023-01-29,Produto 421,Alimentos,6,1316.84,Loja A
2024-03-27,Produto 993,Livros,3,4469.02,Loja D
2023-09-06,Produto 918,Brinquedos,7,2748.55,Loja D
2024-05-03,Produto 433,Roupas,5,1714.83,Loja A
2023-08-06,Produto 632,Roupas,10,1341.01,Loja C
2023-12-10,Produto 271,Brinquedos,1,2882.17,Loja E
2024-03-31,Produto 990,Livros,3,3234.79,Loja D
2023-09-14,Produto 920,Brinquedos,8,4606.11,Loja E
2023-06-14,Produto 406,Brinquedos,3,3558.38,Loja E
2023-09-30,Produto 155,Eletrônicos,9,2574.22,Loja A
2023-08-17,Produto 917,Brinquedos,3,2683.87,Loja E
2023-11-18,Produto 161,Eletrônicos,7,4039.67,Loja C
2023-03-26,Produto 69,Alimentos,10,3562.12,Loja C
2023-07-04,Produto 794,Roupas,9,1807.71,Loja C
2023-10-08,Produto 105,Eletrônicos,9,4963.63,Loja E
2023-03-14,Produto 60,Roupas,4,2606.58,Loja B
2023-02-17,Produto 107,Brinquedos,5,677.96,Loja A
2023-06-21,Produto 220,Alimentos,4,4668.69,Loja A
2023-12-04,Produto 49,Brinquedos,1,1005.75,Loja C
2023-01-17,Produto 716,Brinquedos,9,4194.5,Loja C
2023-09-16,Produto 710,Livros,5,4961.06,Loja D
2023-07-15,Produto 876,Brinquedos,9,2458.53,Loja E
2023-01-05,Produto 590,Roupas,9,418.07,Loja A
2023-02-27,Produto 648,Roupas,4,2388.71,Loja E
2023-10-05,Produto 323,Livros,6,397.14,Loja C
2023-02-24,Produto 395,Alimentos,5,604.54,Loja C
2023-12-21,Produto 141,Alimentos,4,3664.62,Loja B
2023-08-14,Produto 403,Eletrônicos,6,2079.2,Loja B
2024-01-01,Produto 928,Roupas,1,3071.81,Loja C
2023-03-14,Produto 972,Eletrônicos,5,4763.11,Loja E
2023-01-01,Produto 41,Eletrônicos,4,1105.97,Loja A
2023-10-23,Produto 655,Livros,2,1954.96,Loja C
2023-12-08,Produto 876,Livros,5,4223.49,Loja A
2023-03-25,Produto 623,Brinquedos,8,695.67,Loja E
2024-02-17,Produto 769,Roupas,3,3462.17,Loja C
2024-05-05,Produto 577,Eletrônicos,8,3404.91,Loja C
2023-11-30,Produto 345,Roupas,10,3189.39,Loja E
2023-12-16,Produto 986,Alimentos,5,1530.17,Loja A
2023-04-07,Produto 205,Livros,4,1478.95,Loja E
2023-12-22,Produto 329,Alimentos,3,621.9,Loja A
2023-10-14,Produto 695,Brinquedos,10,699.68,Loja D
2023-07-30,Produto 920,Alimentos,9,2965.47,Loja D
2024-03-13,Produto 661,Alimentos,10,3669.25,Loja D
2023-02-11,Produto 198,Brinquedos,7,1678.45,Loja C
2024-02-03,Produto 357,Livros,6,4592.05,Loja E
2024-02-10,Produto 215,Roupas,6,910.64,Loja B
2023-04-25,Produto 183,Eletrônicos,5,3479.96,Loja C
2024-02-29,Produto 402,Eletrônicos,7,214.5,Loja C
2023-03-08,Produto 302,Roupas,9,1159.73,Loja B
2023-05-22,Produto 576,Roupas,7,1080.67,Loja B
2023-02-07,Produto 117,Brinquedos,8,3902.12,Loja C
2024-02-20,Produto 710,Brinquedos,2,4253.4,Loja E
2024-02-10,Produto 960,Brinquedos,8,1435.59,Loja C
2023-02-04,Produto 905,Brinquedos,9,208.17,Loja C
2023-03-19,Produto 562,Eletrônicos,4,2061.97,Loja D
2023-10-02,Produto 692,Roupas,1,515.46,Loja C
2024-05-19,Produto 54,Roupas,4,570.2,Loja D
2024-05-27,Produto 125,Livros,9,195.65,Loja B
2024-06-21,Produto 143,Eletrônicos,9,1173.29,Loja A
2024-06-19,Produto 651,Brinquedos,8,558.67,Loja E
2024-05-13,Produto 377,Livros,3,2975.03,Loja C
2023-07-25,Produto 153,Livros,10,4350.14,Loja C
2024-03-08,Produto 281,Eletrônicos,9,1291.25,Loja A
2024-01-29,Produto 577,Eletrônicos,4,1914.19,Loja A
2023-07-12,Produto 816,Brinquedos,3,2152.25,Loja D
2023-10-04,Produto 571,Brinquedos,2,2601.47,Loja A
2023-06-02,Produto 655,Alimentos,7,2492.89,Loja A
2023-03-22,Produto 792,Livros,1,4484.62,Loja D
2023-03-21,Produto 783,Eletrônicos,5,433.07,Loja C
2023-04-12,Produto 457,Roupas,9,1615.37,Loja A
2023-04-10,Produto 605,Alimentos,1,2227.91,Loja C
2023-04-13,Produto 831,Brinquedos,4,489.68,Loja A
2024-01-07,Produto 553,Eletrônicos,2,699.02,Loja B
2024-05-14,Produto 963,Alimentos,8,331.9,Loja B
2024-06-10,Produto 487,Alimentos,4,1507.95,Loja B
2024-06-23,Produto 609,Livros,10,69.31,Loja A
2023-11-01,Produto 920,Alimentos,1,2228.05,Loja E
2024-03-20,Produto 741,Brinquedos,2,2908.06,Loja B
2023-10-31,Produto 0,Alimentos,4,3768.71,Loja D
2024-05-26,Produto 407,Alimentos,8,40.6,Loja C
2023-08-02,Produto 74,Roupas,4,3053.08,Loja D
2024-06-07,Produto 235,Brinquedos,6,2106.66,Loja A
2024-01-29,Produto 364,Livros,4,394.09,Loja C
2023-06-07,Produto 918,Brinquedos,6,3737.9,Loja B
2023-10-05,Produto 40,Brinquedos,8,3545.54,Loja A
2024-04-27,Produto 789,Brinquedos,2,2099.17,Loja D
2024-03-16,Produto 331,Alimentos,6,2858.81,Loja E
2023-04-07,Produto 477,Eletrônicos,4,1777.76,Loja B
2023-05-02,Produto 648,Brinquedos,9,3524.54,Loja C
2023-10-12,Produto 295,Alimentos,6,2544.9,Loja D
2023-01-24,Produto 924,Brinquedos,4,762.47,Loja D
2024-02-08,Produto 342,Roupas,2,3703.98,Loja C
2024-04-05,Produto 626,Roupas,5,1628.8,Loja B
2024-05-01,Produto 225,Livros,3,2606.4,Loja B
2024-03-25,Produto 672,Eletrônicos,7,1889.44,Loja C
2024-01-11,Produto 688,Eletrônicos,3,1909.36,Loja E
2024-03-20,Produto 477,Roupas,5,2738.85,Loja D
2024-06-08,Produto 179,Alimentos,3,3190.62,Loja C
2023-07-01,Produto 655,Alimentos,5,1988.46,Loja D
2024-03-25,Produto 739,Livros,7,4796.51,Loja B
2024-01-01,Produto 951,Brinquedos,1,3370.2,Loja E
2024-05-01,Produto 543,Brinquedos,3,2265.09,Loja E
2023-09-06,Produto 41,Roupas,7,92.11,Loja E
2023-06-29,Produto 278,Eletrônicos,1,1289.49,Loja E
2024-02-06,Produto 515,Brinquedos,9,2393.64,Loja B
2023-02-02,Produto 321,Livros,1,1017.49,Loja E
2023-11-06,Produto 61,Livros,6,2736.95,Loja A
2023-02-20,Produto 116,Brinquedos,7,143.94,Loja D
2023-10-15,Produto 8,Eletrônicos,5,2311.28,Loja C
2024-05-02,Produto 923,Livros,4,4782.57,Loja A
2023-06-17,Produto 415,Brinquedos,9,282.26,Loja A
2024-06-13,Produto 287,Roupas,1,4711.02,Loja D
2024-05-14,Produto 227,Livros,3,1648.69,Loja B
2023-07-10,Produto 921,Livros,1,2402.75,Loja B
2024-01-31,Produto 800,Brinquedos,10,696.43,Loja B
2023-02-25,Produto 879,Eletrônicos,6,4291.02,Loja B
2023-12-19,Produto 634,Alimentos,1,4190.01,Loja D
2023-07-01,Produto 680,Alimentos,3,3158.95,Loja C
2024-02-25,Produto 499,Brinquedos,2,4648.53,Loja C
2023-04-20,Produto 437,Brinquedos,10,2859.38,Loja B
2023-02-20,Produto 216,Roupas,6,2505.88,Loja E
2023-09-29,Produto 681,Alimentos,6,3701.51,Loja B
2024-04-29,Produto 246,Alimentos,2,1441.04,Loja D
2024-04-15,Produto 92,Roupas,1,1793.45,Loja E
2024-02-13,Produto 332,Brinquedos,10,3938.37,Loja D
2023-06-05,Produto 157,Roupas,7,358.29,Loja C
2023-06-05,Produto 215,Brinquedos,1,978.52,Loja E
2023-07-29,Produto 179,Alimentos,8,4934.85,Loja E
2024-01-25,Produto 977,Brinquedos,6,3890.52,Loja D
2023-03-20,Produto 628,Livros,3,2359.76,Loja B
2023-08-13,Produto 643,Livros,3,4889.28,Loja C
2023-03-17,Produto 678,Eletrônicos,9,1398.31,Loja E
2023-08-30,Produto 185,Alimentos,4,2289.82,Loja D
2023-03-21,Produto 600,Eletrônicos,10,4408.99,Loja E
2023-05-17,Produto 790,Eletrônicos,7,54.03,Loja C
2023-02-22,Produto 978,Eletrônicos,6,148.79,Loja A
2023-12-24,Produto 528,Roupas,6,4780.97,Loja C
2024-04-11,Produto 840,Livros,7,2640.4,Loja D
2024-03-27,Produto 135,Eletrônicos,7,4405.01,Loja D
2023-05-31,Produto 164,Livros,2,411.1,Loja C
2023-02-05,Produto 852,Eletrônicos,6,4141.21,Loja B
2023-09-04,Produto 707,Alimentos,1,1595.53,Loja D
2024-02-02,Produto 7,Livros,2,12.03,Loja C
2024-04-23,Produto 952,Alimentos,2,2198.01,Loja B
2023-10-20,Produto 172,Brinquedos,8,4868.97,Loja C
2024-05-18,Produto 913,Roupas,8,4563.15,Loja A
2023-02-24,Produto 303,Roupas,4,3861.62,Loja E
2023-09-18,Produto 347,Alimentos,5,3934.24,Loja B
2023-04-24,Produto 412,Eletrônicos,8,4810.63,Loja D
2023-04-30,Produto 365,Alimentos,3,4047.05,Loja C
2024-02-10,Produto 295,Brinquedos,1,2907.11,Loja B
2023-04-13,Produto 897,Eletrônicos,9,966.95,Loja D
2023-11-06,Produto 854,Roupas,2,2866.95,Loja D
2024-01-26,Produto 293,Roupas,6,1491.64,Loja E
2024-02-17,Produto 571,Livros,4,4011.13,Loja E
2023-11-07,Produto 295,Roupas,3,3525.73,Loja E
2023-07-26,Produto 56,Livros,10,2302.88,Loja A
2023-03-21,Produto 647,Livros,5,717.76,Loja A
2023-10-14,Produto 938,Alimentos,9,2167.75,Loja D
2023-12-28,Produto 628,Brinquedos,9,3396.41,Loja A
2024-04-02,Produto 86,Alimentos,2,1443.65,Loja D
2024-03-18,Produto 601,Livros,4,4231.78,Loja C
2024-03-30,Produto 695,Alimentos,2,594.75,Loja D
2023-12-24,Produto 832,Livros,1,3227.51,Loja A
2023-10-28,Produto 28,Brinquedos,4,2158.49,Loja E
2024-01-05,Produto 904,Alimentos,1,1726.52,Loja C
2023-07-20,Produto 938,Livros,8,4361.18,Loja A
2024-02-09,Produto 349,Brinquedos,7,2747.51,Loja A
2023-08-25,Produto 639,Eletrônicos,6,4969.57,Loja D
2023-06-15,Produto 39,Livros,8,510.28,Loja C
2023-11-14,Produto 503,Livros,9,983.54,Loja D
2023-08-06,Produto 729,Brinquedos,8,1879.6,Loja A
2023-07-23,Produto 913,Brinquedos,8,3849.99,Loja E
2024-03-28,Produto 805,Roupas,7,3215.43,Loja E
2023-07-25,Produto 439,Roupas,3,1351.74,Loja E
2023-02-05,Produto 39,Eletrônicos,10,2693.43,Loja C
2023-07-04,Produto 746,Eletrônicos,7,36.26,Loja D
2024-04-04,Produto 581,Brinquedos,4,2908.06,Loja C
2023-01-23,Produto 848,Alimentos,5,606.27,Loja E
2024-03-06,Produto 524,Eletrônicos,7,4190.09,Loja A
2024-04-19,Produto 812,Eletrônicos,7,1675.23,Loja C
2023-04-25,Produto 589,Alimentos,2,2899.63,Loja B
2023-07-13,Produto 894,Brinquedos,7,2982.75,Loja C
2024-02-20,Produto 359,Eletrônicos,4,3855.94,Loja E
2023-08-28,Produto 213,Alimentos,9,1731.67,Loja E
2023-08-18,Produto 951,Livros,10,4512.82,Loja A
2023-05-29,Produto 944,Roupas,1,1497.9,Loja A
2024-05-22,Produto 988,Brinquedos,4,3755.67,Loja C
2023-01-09,Produto 67,Alimentos,3,511.24,Loja D
2023-11-23,Produto 266,Roupas,6,1691.56,Loja E
2023-04-30,Produto 571,Eletrônicos,9,4796.36,Loja C
2023-05-04,Produto 862,Alimentos,4,2531.7,Loja E
2023-12-28,Produto 344,Livros,9,1822.32,Loja D
2023-05-14,Produto 388,Alimentos,5,1134.59,Loja C
2023-03-20,Produto 38,Roupas,4,3066.6,Loja D
2023-08-19,Produto 365,Livros,3,1061.98,Loja C
2023-11-11,Produto 460,Roupas,6,100.27,Loja D
2023-11-28,Produto 936,Roupas,3,612.14,Loja C
2023-04-01,Produto 529,Livros,1,520.65,Loja E
2024-01-08,Produto 788,Alimentos,4,920.56,Loja E
2023-03-22,Produto 685,Livros,1,520.02,Loja C
2023-08-31,Produto 234,Eletrônicos,6,3954.34,Loja D
2023-12-27,Produto 378,Livros,3,2268.52,Loja A
2024-04-02,Produto 556,Alimentos,4,4463.59,Loja C
2023-12-18,Produto 399,Brinquedos,3,3050.58,Loja B
2023-01-08,Produto 896,Brinquedos,2,2547.18,Loja A
2023-08-31,Produto 82,Roupas,4,372.24,Loja B
2024-06-28,Produto 408,Brinquedos,8,120.0,Loja C
2024-03-03,Produto 64,Roupas,7,4011.3,Loja D
2023-04-13,Produto 459,Eletrônicos,7,432.78,Loja E
2024-06-15,Produto 297,Roupas,7,2312.98,Loja D
2024-02-13,Produto 984,Livros,4,944.73,Loja A
2024-05-05,Produto 908,Alimentos,5,4845.5,Loja E
2023-11-02,Produto 6,Eletrônicos,8,2273.79,Loja B
